year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868875.0,795850.0,172325.0,579700.0,110725.0,470775.0,37.0,400.0,36.0,200.0,0.0,750.0
2016,847425.0,815175.0,151900.0,601775.0,111400.0,470575.0,37.0,400.0,36.0,200.0,0.0,900.0
2017,836425.0,824575.0,136025.0,618325.0,111725.0,471175.0,37.0,400.0,36.0,200.0,150.0,49025.0
2018,829175.0,830575.0,122050.0,632475.0,112425.0,471550.0,37.0,400.0,36.0,200.0,0.0,40675.0
2019,823675.0,835025.0,111250.0,643450.0,113100.0,471750.0,37.0,400.0,36.0,200.0,126300.0,65850.0
2020,818775.0,839075.0,102975.0,651850.0,113600.0,471975.0,37.0,400.0,36.0,200.0,156975.0,75500.0
2021,813050.0,843825.0,95775.0,659100.0,114025.0,472475.0,37.0,400.0,36.0,200.0,147975.0,72800.0
2022,807050.0,849250.0,89425.0,665450.0,114375.0,472700.0,37.0,400.0,36.0,200.0,150.0,59675.0
2023,800850.0,854750.0,84225.0,670675.0,114800.0,472950.0,37.0,400.0,36.0,200.0,100.0,38875.0
2024,795200.0,859725.0,79875.0,675050.0,115150.0,473250.0,37.0,400.0,36.0,200.0,575.0,54375.0
2025,791100.0,863400.0,76200.0,678725.0,115350.0,473475.0,37.0,400.0,36.0,200.0,50.0,26800.0
2026,787300.0,866600.0,73225.0,681700.0,115525.0,473900.0,37.0,400.0,36.0,200.0,0.0,25075.0
2027,784075.0,869375.0,70825.0,684125.0,115625.0,474225.0,37.0,400.0,36.0,200.0,5575.0,65700.0
2028,781300.0,871775.0,68475.0,686500.0,115775.0,474425.0,37.0,400.0,36.0,200.0,153575.0,66375.0
2029,778575.0,874125.0,66100.0,688875.0,115925.0,474650.0,37.0,400.0,36.0,200.0,350.0,51575.0
2030,776425.0,876025.0,64125.0,690850.0,116125.0,474700.0,37.0,400.0,36.0,200.0,250.0,51775.0
2031,774650.0,877650.0,62025.0,692975.0,116200.0,474750.0,37.0,400.0,36.0,200.0,2800.0,19925.0
2032,771950.0,880075.0,60125.0,694975.0,116250.0,474875.0,37.0,400.0,36.0,200.0,135375.0,59000.0
2033,769450.0,882375.0,58400.0,696800.0,116350.0,474875.0,37.0,400.0,36.0,200.0,0.0,49500.0
2034,766750.0,884675.0,56625.0,698875.0,116250.0,475075.0,37.0,400.0,36.0,200.0,475.0,14625.0
2035,764125.0,886975.0,54875.0,700750.0,116350.0,475175.0,37.0,400.0,36.0,200.0,250.0,55750.0
2036,761325.0,889425.0,53250.0,702550.0,116425.0,475275.0,37.0,400.0,36.0,200.0,5400.0,43750.0
2037,758675.0,891875.0,52150.0,703775.0,116450.0,475325.0,37.0,400.0,36.0,200.0,5550.0,60150.0
2038,756100.0,894225.0,51225.0,704900.0,116450.0,475350.0,37.0,400.0,36.0,200.0,125.0,60000.0
2039,753575.0,896550.0,50300.0,705975.0,116525.0,475325.0,37.0,400.0,36.0,200.0,185725.0,57525.0
2040,750850.0,899150.0,49375.0,707050.0,116475.0,475350.0,37.0,400.0,36.0,200.0,4025.0,58725.0
2041,747475.0,901800.0,48450.0,708100.0,117350.0,475075.0,37.0,400.0,36.0,200.0,160950.0,58000.0
